id,categoryName,latitude,longitude,title,stars,averageRating,cleanedText,sentiment
4254,Transport,33.6616839,73.0833274,Skyways Daewoo Bus Service,1.0,2.9,KAFI Bad experiences raha 20102022 ko Lhr ka lia ticket lia bus asa lag raha tha ka local hai dekhai koi or bus or bathaya koi or bus mai faisal mover Best hai,Negative
4255,Transport,33.6616839,73.0833274,Skyways Daewoo Bus Service,1.0,2.9,Inka attitude bht bura hai zaleel krty hain logon ko or na LCD or charger wagira chalta hai,Negative
4256,Transport,33.6616839,73.0833274,Skyways Daewoo Bus Service,1.0,2.9,Its my first ever baddest experience in this local third class bus No managementno manner behave rudely Driver driving like its ab aeroplane Such a bad service,Negative
4257,Transport,33.6616839,73.0833274,Skyways Daewoo Bus Service,1.0,2.9,"Literally the worst service you could ask for I use their service from G9 Islamabad I have called the guy 3 different time and each time more than once Upon going to counter the guy said sir aap ki call ni aai And when i showed him the call log he was like you only called a few times Like i was supposed to call atleast 10 times

I think the other bus services should start from g9 as well",Negative
4258,Transport,33.6616839,73.0833274,Skyways Daewoo Bus Service,1.0,2.9,Very bad service 1 star Always late and liar people on counters Will surely make you lwte if you ride with them We were told the bus would leave at 545 Its still here as we speak,Negative
4259,Transport,33.6616839,73.0833274,Skyways Daewoo Bus Service,3.0,2.9,"Youll find transport services to almost all major cities from here
Buses are not that good as one would expect them to be Waiting area for passengers could be a bit trouble for people with any disability as the waiting area is in the basement
Thank God the sitting lounge is clean  AC does work",Neutral
4260,Transport,33.6616839,73.0833274,Skyways Daewoo Bus Service,1.0,2.9,Bad service not preferable,Negative
4261,Transport,33.6616839,73.0833274,Skyways Daewoo Bus Service,1.0,2.9,"Poor service I am travelling from Islamabad to Lahore 24sep2022 vehical time is 1230pm
Issue I am facing
1uncomfortable seats
2multimedia not working
3internal environment is very poor

Highly not recommended",Negative
4262,Transport,33.6433767,73.0777149,6th Road Metrobus Station,4.0,4.4,Good quality and service,Positive
4263,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Great place,Positive
4264,Transport,33.6433767,73.0777149,6th Road Metrobus Station,3.0,4.4,Satisfactory overall some pros and cons,Neutral
4265,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,This station is very good,Positive
4266,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Good,Positive
4267,Transport,33.6433767,73.0777149,6th Road Metrobus Station,3.0,4.4,Satisfactory overall some pros and cons,Neutral
4268,Transport,33.6433767,73.0777149,6th Road Metrobus Station,4.0,4.4,"Positive experience, quite satisfied.",Positive
4269,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Busiest station during working hr Nearby places for laptops and mobile shopping,Positive
4270,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Its a good station but you wont have signals for any SIM out there,Positive
4271,Transport,33.6433767,73.0777149,6th Road Metrobus Station,3.0,4.4,Decent service but could be better,Neutral
4272,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Absolutely loved everything about this place,Positive
4273,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,A hub that connects you to every corner whether youre heading to the vibrant streets of Islamabad or the bustling neighborhoods of Rawalpindi,Positive
4274,Transport,33.6433767,73.0777149,6th Road Metrobus Station,4.0,4.4,Very good experience overall,Positive
4275,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Outstanding experience in every way,Positive
4276,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Absolutely loved everything about this place,Positive
4277,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Perfect service Couldnt ask for more,Positive
4278,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Outstanding experience in every way,Positive
4279,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Outstanding experience in every way,Positive
4280,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Neat and clean,Positive
4281,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Its a nice place,Positive
4282,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Absolutely loved everything about this place,Positive
4283,Transport,33.6433767,73.0777149,6th Road Metrobus Station,4.0,4.4,Positive experience quite satisfied,Positive
4284,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Perfect service Couldnt ask for more,Positive
4285,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Absolutely loved everything about this place,Positive
4286,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Very busy and fine place If you are coming to watch cricket matches or visit adjacent areas this station is very good and provides all the facilities,Positive
4287,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Outstanding experience in every way,Positive
4288,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Super,Positive
4289,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Perfect service Couldnt ask for more,Positive
4290,Transport,33.6433767,73.0777149,6th Road Metrobus Station,4.0,4.4,Really enjoyed it would visit again,Positive
4291,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Perfect service Couldnt ask for more,Positive
4292,Transport,33.6433767,73.0777149,6th Road Metrobus Station,1.0,4.4,Terrible experience would not return,Negative
4293,Transport,33.6433767,73.0777149,6th Road Metrobus Station,4.0,4.4,Really enjoyed it would visit again,Positive
4294,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Perfect service Couldnt ask for more,Positive
4295,Transport,33.6433767,73.0777149,6th Road Metrobus Station,4.0,4.4,Very good experience overall,Positive
4296,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,It is a very good station,Positive
4297,Transport,33.6433767,73.0777149,6th Road Metrobus Station,2.0,4.4,Below average needs improvement,Negative
4298,Transport,33.6433767,73.0777149,6th Road Metrobus Station,4.0,4.4,Positive experience quite satisfied,Positive
4299,Transport,33.6433767,73.0777149,6th Road Metrobus Station,4.0,4.4,A very busy road known as 6th road there u can buy all electronics products at low rates,Positive
4300,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Absolutely loved everything about this place,Positive
4301,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Absolutely loved everything about this place,Positive
4302,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Amazing place with exceptional quality,Positive
4303,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Busy area Dubai plaza commercial area free public toilets opportunities hub beware of educational scammers and others,Positive
4304,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Perfect service Couldnt ask for more,Positive
4305,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Nice,Positive
4306,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Excellent service Highly recommended,Positive
4307,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Famous for laptops,Positive
4308,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Outstanding experience in every way,Positive
4309,Transport,33.6433767,73.0777149,6th Road Metrobus Station,4.0,4.4,"Operational Hours Typically from early morning around 600 AM until late evening 1000 PM but check locally for updates
 Facilities Airconditioned buses dedicated bus lanes elevated stations and electronic
fare system
Travel Tips
 Peak Hours Expect crowds during rush hours 8001000 AM and 500800 PM
 Tickets Use rechargeable travel cards or purchase singlejourney tokens
 Accessibility Elevators and ramps are available for differently abled passengers",Positive
4310,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Amazing place with exceptional quality,Positive
4311,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Sixth road metro station easily access to all people especially living in sadiqabad,Positive
4312,Transport,33.6433767,73.0777149,6th Road Metrobus Station,4.0,4.4,Great service with minor room for improvement,Positive
4313,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Perfect service Couldnt ask for more,Positive
4314,Transport,33.6433767,73.0777149,6th Road Metrobus Station,4.0,4.4,Great service with minor room for improvement,Positive
4315,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Metero bus station,Positive
4316,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Perfect service Couldnt ask for more,Positive
4317,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,nice,Positive
4318,Transport,33.6433767,73.0777149,6th Road Metrobus Station,4.0,4.4,Good quality and service,Positive
4319,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Excellent service Highly recommended,Positive
4320,Transport,33.6433767,73.0777149,6th Road Metrobus Station,4.0,4.4,Good service recommended,Positive
4321,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,There are quetta cafes etc and good services,Positive
4322,Transport,33.6613009,73.0828089,Faizabad Metro Station,4.0,4.2,Very good experience overall,Positive
4323,Transport,33.6613009,73.0828089,Faizabad Metro Station,3.0,4.2,Satisfactory overall some pros and cons,Neutral
4324,Transport,33.6613009,73.0828089,Faizabad Metro Station,4.0,4.2,Cleanliness may be improved acute smell,Positive
4325,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Amazing place with exceptional quality,Positive
4326,Transport,33.6613009,73.0828089,Faizabad Metro Station,3.0,4.2,OK service neither great nor poor,Neutral
4327,Transport,33.6613009,73.0828089,Faizabad Metro Station,1.0,4.2,Good,Negative
4328,Transport,33.6613009,73.0828089,Faizabad Metro Station,4.0,4.2,Positive experience quite satisfied,Positive
4329,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Busy Life crowded area,Positive
4330,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Outstanding experience in every way,Positive
4331,Transport,33.6613009,73.0828089,Faizabad Metro Station,2.0,4.2,Smelly place,Negative
4332,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Absolutely loved everything about this place,Positive
4333,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Absolutely loved everything about this place,Positive
4334,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Good,Positive
4335,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Absolutely loved everything about this place,Positive
4336,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Good experience,Positive
4337,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Excellent service Highly recommended,Positive
4338,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Excellent service Highly recommended,Positive
4339,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Amazing place with exceptional quality,Positive
4340,Transport,33.6613009,73.0828089,Faizabad Metro Station,1.0,4.2,Terrible experience would not return,Negative
4341,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Its a good metro station if you wants to travel also many travel companiesbuses adda are working near this bus station so you can travel anywhere in Pakistan through the buses,Positive
4342,Transport,33.6433767,73.0777149,6th Road Metrobus Station,4.0,4.4,Usually busy too much passagers without any proper management,Positive
4343,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,"Bussy Area
1 Dubai Palaza fir laptops and used mobiles
2 6th road has a lot of famous colleges
3 restaurants at chowk",Positive
4344,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Amazing place with exceptional quality,Positive
4345,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,It is very crowded but is refurbished now and serves the required services,Positive
4346,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Perfect service Couldnt ask for more,Positive
4347,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Great,Positive
4348,Transport,33.6433767,73.0777149,6th Road Metrobus Station,3.0,4.4,Average experience nothing special,Neutral
4349,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Outstanding experience in every way,Positive
4350,Transport,33.6433767,73.0777149,6th Road Metrobus Station,3.0,4.4,Its good service,Neutral
4351,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Outstanding experience in every way,Positive
4352,Transport,33.6433767,73.0777149,6th Road Metrobus Station,3.0,4.4,Average experience nothing special,Neutral
4353,Transport,33.6433767,73.0777149,6th Road Metrobus Station,2.0,4.4,Would not recommend based on this experience,Negative
4354,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Absolutely loved everything about this place,Positive
4355,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Outstanding experience in every way,Positive
4356,Transport,33.6433767,73.0777149,6th Road Metrobus Station,4.0,4.4,Good place,Positive
4357,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Very suitable if you want to visit any college school or other institution in 6th road and 5th road Not very much rushy,Positive
4358,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Excellent service Highly recommended,Positive
4359,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Absolutely loved everything about this place,Positive
4360,Transport,33.6433767,73.0777149,6th Road Metrobus Station,2.0,4.4,To much area crowded,Negative
4361,Transport,33.6433767,73.0777149,6th Road Metrobus Station,4.0,4.4,Overall good experience,Positive
4362,Transport,33.6613009,73.0828089,Faizabad Metro Station,4.0,4.2,Really enjoyed it would visit again,Positive
4363,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Perfect service Couldnt ask for more,Positive
4364,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,this is good place to travelling all over Pakistan and have metro station which have too many crowdy placess,Positive
4365,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Too much rush,Positive
4366,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Absolutely loved everything about this place,Positive
4367,Transport,33.6613009,73.0828089,Faizabad Metro Station,3.0,4.2,Decent service but could be better,Neutral
4368,Transport,33.6613009,73.0828089,Faizabad Metro Station,1.0,4.2,Extremely dissatisfied with everything,Negative
4369,Transport,33.6613009,73.0828089,Faizabad Metro Station,4.0,4.2,Best stop for travellers,Positive
4370,Transport,33.6613009,73.0828089,Faizabad Metro Station,2.0,4.2,There should be many busses so that everyone can get a seat to sit,Negative
4371,Transport,33.6613009,73.0828089,Faizabad Metro Station,4.0,4.2,Positive experience quite satisfied,Positive
4372,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,so  sigma nd skibidi and alpha,Positive
4373,Transport,33.6613009,73.0828089,Faizabad Metro Station,4.0,4.2,Very good experience overall,Positive
4374,Transport,33.6613009,73.0828089,Faizabad Metro Station,2.0,4.2,Very rushing,Negative
4375,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Nice place buses terminal,Positive
4376,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Amazing place with exceptional quality,Positive
4377,Transport,33.6613009,73.0828089,Faizabad Metro Station,2.0,4.2,Several issues affected the quality,Negative
4378,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,All type of transportation available for inter and intra city traveling,Positive
4379,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Absolutely loved everything about this place,Positive
4380,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Good,Positive
4381,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,"Everything available
IsbRwP Metro Station on few steps
Mosque for Rest",Positive
4382,Transport,33.6613009,73.0828089,Faizabad Metro Station,4.0,4.2,Really enjoyed it would visit again,Positive
4383,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Excellent service Highly recommended,Positive
4384,Transport,33.6613009,73.0828089,Faizabad Metro Station,4.0,4.2,Crowd,Positive
4385,Transport,33.6613009,73.0828089,Faizabad Metro Station,1.0,4.2,Extremely dissatisfied with everything,Negative
4386,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Outstanding experience in every way,Positive
4387,Transport,33.6613009,73.0828089,Faizabad Metro Station,4.0,4.2,Great service with minor room for improvement,Positive
4388,Transport,33.6613009,73.0828089,Faizabad Metro Station,2.0,4.2,Not very satisfied with the service,Negative
4389,Transport,33.6613009,73.0828089,Faizabad Metro Station,4.0,4.2,Good quality and service,Positive
4390,Transport,33.6613009,73.0828089,Faizabad Metro Station,3.0,4.2,Satisfactory overall some pros and cons,Neutral
4391,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Extremely Rush,Positive
4392,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Superb service great people Great job well done highly recommended,Positive
4393,Transport,33.6613009,73.0828089,Faizabad Metro Station,3.0,4.2,Very busy,Neutral
4394,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Great Driving Nice Personality,Positive
4395,Transport,33.6613009,73.0828089,Faizabad Metro Station,4.0,4.2,Positive experience quite satisfied,Positive
4396,Transport,33.6613009,73.0828089,Faizabad Metro Station,3.0,4.2,Satisfactory overall some pros and cons,Neutral
4397,Transport,33.6613009,73.0828089,Faizabad Metro Station,4.0,4.2,Available all route buses in Pakistan,Positive
4398,Transport,33.6613009,73.0828089,Faizabad Metro Station,1.0,4.2,One of worst places because everyday this station is closedHave to wait in lines for 1020 minutes daily,Negative
4399,Transport,33.6613009,73.0828089,Faizabad Metro Station,3.0,4.2,Average experience nothing special,Neutral
4400,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Outstanding experience in every way,Positive
4401,Transport,33.6613009,73.0828089,Faizabad Metro Station,5.0,4.2,Amazing place with exceptional quality,Positive
4402,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Good,Positive
4403,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Outstanding experience in every way,Positive
4404,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Its the best decision of Islamabad government,Positive
4405,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Perfect service Couldnt ask for more,Positive
4406,Transport,33.6433767,73.0777149,6th Road Metrobus Station,3.0,4.4,Its average I mean what can you expect from a metro bus stop Its pubic bus stop its cool at least the escalators work thats a good thing,Neutral
4407,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Amazing place with exceptional quality,Positive
4408,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Outstanding experience in every way,Positive
4409,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Absolutely loved everything about this place,Positive
4410,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Outstanding experience in every way,Positive
4411,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Outstanding experience in every way,Positive
4412,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Absolutely loved everything about this place,Positive
4413,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Perfect service Couldnt ask for more,Positive
4414,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Perfect service Couldnt ask for more,Positive
4415,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,metro bus the best,Positive
4416,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Absolutely loved everything about this place,Positive
4417,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,So much Good Experience,Positive
4418,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,Love it,Positive
4419,Transport,33.6433767,73.0777149,6th Road Metrobus Station,4.0,4.4,Good station,Positive
4420,Transport,33.6433767,73.0777149,6th Road Metrobus Station,4.0,4.4,Great service with minor room for improvement,Positive
4421,Transport,33.6433767,73.0777149,6th Road Metrobus Station,5.0,4.4,13 year,Positive
4422,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Bus station is not very facilitate but the service is very good,Positive
4423,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Perfect service Couldnt ask for more,Positive
4424,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,"Great service
7 AM to 6 PM",Positive
4425,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Absolutely loved everything about this place,Positive
4426,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,3.0,4.5,NYC station but housefull,Neutral
4427,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Amazing place with exceptional quality,Positive
4428,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Absolutely loved everything about this place,Positive
4429,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Amazing place with exceptional quality,Positive
4430,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Very convenient  Excellent Metro bus services in the Capital City Islamabad,Positive
4431,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Amazing place with exceptional quality,Positive
4432,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Outstanding experience in every way,Positive
4433,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Perfect service Couldnt ask for more,Positive
4434,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Good,Positive
4435,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,4.0,4.5,"It is the station among between the santorious and pims hospital Islamabad it is the most benifits for Punjab mass transit authority PMA

It is the station among between the santorious and pims hospital Islamabad it is the most benifits for Punjab mass transit authority PMA

It is the station among between the santorious and pims hospital Islamabad it is the most benifits for Punjab mass transit authority PMA

It is the station among between the santorious and pims hospital Islamabad it is the most benifits for Punjab mass transit authority PMA",Positive
4436,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,4.0,4.5,Really enjoyed it would visit again,Positive
4437,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Excellent service Highly recommended,Positive
4438,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Amazing place with exceptional quality,Positive
4439,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Amazing place with exceptional quality,Positive
4440,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,1.0,4.5,Awful experience complete waste of time,Negative
4441,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Perfect service Couldnt ask for more,Positive
4442,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,4.0,4.5,Good quality and service,Positive
4443,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Very nice view of this metro station,Positive
4444,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,This metro station is in front of Centaurus Mall and its the Best way to reach Centaurus mall if youre using Metro Bus,Positive
4445,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Perfect service Couldnt ask for more,Positive
4446,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,4.0,4.5,So Nice Because all metro buses are available easily and every person moves easily everywhere Islamabad from this place and so reasonable prices of metro buses,Positive
4447,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Perfect service Couldnt ask for more,Positive
4448,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Good,Positive
4449,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Absolutely loved everything about this place,Positive
4450,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Outstanding experience in every way,Positive
4451,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Absolutely loved everything about this place,Positive
4452,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Absolutely loved everything about this place,Positive
4453,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,4.0,4.5,Positive experience quite satisfied,Positive
4454,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Outstanding experience in every way,Positive
4455,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Outstanding experience in every way,Positive
4456,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,3.0,4.5,OK service neither great nor poor,Neutral
4457,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Amazing place with exceptional quality,Positive
4458,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Amazing place with exceptional quality,Positive
4459,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Very very busy station,Positive
4460,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,Perfect service Couldnt ask for more,Positive
4461,Transport,33.7056922,73.0480206,PIMS Metrobus Station | Centaurus Mall,5.0,4.5,"Really a beautiful place
Everytime i enjoy to visit there
Cleanliness is 1010",Positive
4462,Transport,33.6319609,72.9410442,Q Connect Bus Terminal,5.0,3.9,Nice,Positive
4463,Transport,33.6319609,72.9410442,Q Connect Bus Terminal,4.0,3.9,Good service,Positive
4464,Transport,33.6319609,72.9410442,Q Connect Bus Terminal,1.0,3.9,Worst customer service Non professionals They cancelled morning bus on their own wish if they dont have full capacity booking and inform you 46 hours in advance But if you want to cancel your booking they asked you to provide 24 hrs notice Its nothing but bunch of looters,Negative
4465,Transport,33.6319609,72.9410442,Q Connect Bus Terminal,5.0,3.9,Outstanding experience in every way,Positive
4466,Transport,33.6319609,72.9410442,Q Connect Bus Terminal,5.0,3.9,Service is good,Positive
4467,Transport,33.6319609,72.9410442,Q Connect Bus Terminal,4.0,3.9,Good service,Positive
4468,Transport,33.6319609,72.9410442,Q Connect Bus Terminal,5.0,3.9,V Good,Positive
4469,Transport,33.6319609,72.9410442,Q Connect Bus Terminal,1.0,3.9,Poor service very disappointed,Negative
4470,Transport,33.6319609,72.9410442,Q Connect Bus Terminal,5.0,3.9,Amazing place with exceptional quality,Positive
4471,Transport,33.6319609,72.9410442,Q Connect Bus Terminal,5.0,3.9,Absolutely loved everything about this place,Positive
4472,Transport,33.6319609,72.9410442,Q Connect Bus Terminal,2.0,3.9,They need to improve a lot,Negative
4473,Transport,33.6319609,72.9410442,Q Connect Bus Terminal,5.0,3.9,Amazing place with exceptional quality,Positive
4474,Transport,33.6319609,72.9410442,Q Connect Bus Terminal,1.0,3.9,Extremely dissatisfied with everything,Negative
4475,Transport,33.6319609,72.9410442,Q Connect Bus Terminal,5.0,3.9,Perfect service Couldnt ask for more,Positive
4476,Transport,33.6319609,72.9410442,Q Connect Bus Terminal,1.0,3.9,Horrible And pathetic Do not use,Negative
4477,Transport,33.6319609,72.9410442,Q Connect Bus Terminal,4.0,3.9,Great service with minor room for improvement,Positive
4478,Transport,33.6319609,72.9410442,Q Connect Bus Terminal,3.0,3.9,Satisfactory overall some pros and cons,Neutral
4479,Transport,33.6319609,72.9410442,Q Connect Bus Terminal,5.0,3.9,Nice and comfortable trip but way long yo reach from Rawalpindi to Lahore,Positive
4480,Transport,33.6319609,72.9410442,Q Connect Bus Terminal,5.0,3.9,Perfect service Couldnt ask for more,Positive
